,subject,condition,encode_phase,response_phase,prop,mem_prop
451,109,CS+,baseline,acquisition,0.625,0.6666666666666666
452,109,CS+,baseline,extinction,0.2916666666666667,0.2857142857142857
453,109,CS+,acquisition,baseline,0.08333333333333333,0.05
454,109,CS+,acquisition,acquisition,0.6666666666666666,0.8
455,109,CS+,acquisition,extinction,0.25,0.15
456,109,CS+,extinction,baseline,0.0,0.0
457,109,CS+,extinction,acquisition,0.25,0.2777777777777778
458,109,CS+,extinction,extinction,0.75,0.7222222222222222
459,109,CS-,baseline,baseline,0.375,0.4444444444444444
460,109,CS-,baseline,acquisition,0.375,0.3333333333333333
461,109,CS-,baseline,extinction,0.25,0.2222222222222222
462,109,CS-,acquisition,baseline,0.0,0.0
463,109,CS-,acquisition,acquisition,0.8333333333333334,0.8823529411764706
464,109,CS-,acquisition,extinction,0.16666666666666666,0.1176470588235294
465,109,CS-,extinction,baseline,0.125,0.1176470588235294
466,109,CS-,extinction,acquisition,0.5416666666666666,0.7058823529411765
467,109,CS-,extinction,extinction,0.3333333333333333,0.17647058823529413
468,110,CS+,baseline,baseline,0.4166666666666667,0.4117647058823529
469,110,CS+,baseline,acquisition,0.3333333333333333,0.4705882352941176
470,110,CS+,baseline,extinction,0.25,0.1176470588235294
471,110,CS+,acquisition,baseline,0.25,0.2222222222222222
472,110,CS+,acquisition,acquisition,0.375,0.3888888888888889
473,110,CS+,acquisition,extinction,0.375,0.3888888888888889
474,110,CS+,extinction,baseline,0.2916666666666667,0.2727272727272727
475,110,CS+,extinction,acquisition,0.2916666666666667,0.4545454545454545
476,110,CS+,extinction,extinction,0.4166666666666667,0.2727272727272727
477,110,CS-,baseline,baseline,0.20833333333333331,0.2727272727272727
478,110,CS-,baseline,acquisition,0.2916666666666667,0.2727272727272727
479,110,CS-,baseline,extinction,0.5,0.4545454545454545
480,110,CS-,acquisition,baseline,0.20833333333333331,0.1176470588235294
481,110,CS-,acquisition,acquisition,0.20833333333333331,0.17647058823529413
482,110,CS-,acquisition,extinction,0.5833333333333334,0.7058823529411765
483,110,CS-,extinction,baseline,0.25,0.375
484,110,CS-,extinction,acquisition,0.16666666666666666,0.125
485,110,CS-,extinction,extinction,0.5833333333333334,0.5
486,111,CS+,baseline,baseline,0.25,0.2272727272727273
487,111,CS+,baseline,acquisition,0.7083333333333334,0.7272727272727273
488,111,CS+,baseline,extinction,0.04166666666666666,0.045454545454545456
489,111,CS+,acquisition,baseline,0.125,0.13636363636363635
490,111,CS+,acquisition,acquisition,0.7916666666666666,0.8181818181818182
491,111,CS+,acquisition,extinction,0.08333333333333333,0.045454545454545456
492,111,CS+,extinction,baseline,0.125,0.10526315789473684
493,111,CS+,extinction,acquisition,0.875,0.8947368421052632
494,111,CS+,extinction,extinction,0.0,0.0
495,111,CS-,baseline,baseline,0.3333333333333333,0.42857142857142855
496,111,CS-,baseline,acquisition,0.0,0.0
497,111,CS-,baseline,extinction,0.6666666666666666,0.5714285714285714
498,111,CS-,acquisition,baseline,0.25,0.17647058823529413
499,111,CS-,acquisition,acquisition,0.125,0.17647058823529413
500,111,CS-,acquisition,extinction,0.625,0.6470588235294118
501,111,CS-,extinction,baseline,0.25,0.07692307692307693
502,111,CS-,extinction,acquisition,0.125,0.15384615384615385
503,111,CS-,extinction,extinction,0.625,0.7692307692307693
504,112,CS+,baseline,baseline,0.08333333333333333,0.07692307692307693
505,112,CS+,baseline,acquisition,0.7916666666666666,0.9230769230769232
506,112,CS+,baseline,extinction,0.125,0.0
507,112,CS+,acquisition,baseline,0.08333333333333333,0.0
508,112,CS+,acquisition,acquisition,0.7916666666666666,1.0
509,112,CS+,acquisition,extinction,0.125,0.0
510,112,CS+,extinction,baseline,0.08333333333333333,0.0
511,112,CS+,extinction,acquisition,0.5416666666666666,0.6666666666666666
512,112,CS+,extinction,extinction,0.375,0.3333333333333333
513,112,CS-,baseline,baseline,0.2916666666666667,0.2727272727272727
514,112,CS-,baseline,acquisition,0.4583333333333333,0.4545454545454545
515,112,CS-,baseline,extinction,0.25,0.2727272727272727
516,112,CS-,acquisition,baseline,0.5,0.2
517,112,CS-,acquisition,acquisition,0.16666666666666666,0.6
518,112,CS-,acquisition,extinction,0.3333333333333333,0.2
519,112,CS-,extinction,baseline,0.2916666666666667,0.5
520,112,CS-,extinction,acquisition,0.375,0.5
521,112,CS-,extinction,extinction,0.3333333333333333,0.0
522,113,CS+,baseline,baseline,0.4583333333333333,0.625
523,113,CS+,baseline,acquisition,0.20833333333333331,0.375
524,113,CS+,baseline,extinction,0.3333333333333333,0.0
525,113,CS+,acquisition,baseline,0.3333333333333333,0.4444444444444444
526,113,CS+,acquisition,acquisition,0.375,0.4444444444444444
527,113,CS+,acquisition,extinction,0.2916666666666667,0.1111111111111111
528,113,CS+,extinction,baseline,0.4583333333333333,0.75
529,113,CS+,extinction,acquisition,0.3333333333333333,0.25
530,113,CS+,extinction,extinction,0.20833333333333331,0.0
531,113,CS-,baseline,baseline,0.2916666666666667,0.42857142857142855
532,113,CS-,baseline,acquisition,0.3333333333333333,0.2857142857142857
533,113,CS-,baseline,extinction,0.375,0.2857142857142857
534,113,CS-,acquisition,baseline,0.25,0.5
535,113,CS-,acquisition,acquisition,0.4166666666666667,0.5
536,113,CS-,acquisition,extinction,0.3333333333333333,0.0
537,113,CS-,extinction,baseline,0.375,0.25
538,113,CS-,extinction,acquisition,0.3333333333333333,0.5
539,113,CS-,extinction,extinction,0.2916666666666667,0.25
540,114,CS+,baseline,baseline,0.0,0.0
541,114,CS+,baseline,acquisition,0.9166666666666666,1.0
542,114,CS+,baseline,extinction,0.08333333333333333,0.0
543,114,CS+,acquisition,baseline,0.0,0.0
544,114,CS+,acquisition,acquisition,1.0,1.0
545,114,CS+,acquisition,extinction,0.0,0.0
546,114,CS+,extinction,baseline,0.0,0.0
547,114,CS+,extinction,acquisition,0.875,1.0
548,114,CS+,extinction,extinction,0.125,0.0
549,114,CS-,baseline,baseline,0.08333333333333333,0.1
550,114,CS-,baseline,acquisition,0.75,0.9
551,114,CS-,baseline,extinction,0.16666666666666666,0.0
552,114,CS-,acquisition,baseline,0.16666666666666666,0.0
553,114,CS-,acquisition,acquisition,0.5833333333333334,0.8181818181818182
554,114,CS-,acquisition,extinction,0.25,0.18181818181818185
555,114,CS-,extinction,baseline,0.20833333333333331,0.0
556,114,CS-,extinction,acquisition,0.375,0.75
557,114,CS-,extinction,extinction,0.4166666666666667,0.25
558,116,CS+,baseline,baseline,0.08333333333333333,0.0
559,116,CS+,baseline,acquisition,0.6666666666666666,0.8
560,116,CS+,baseline,extinction,0.25,0.2
561,116,CS+,acquisition,baseline,0.08333333333333333,0.0
562,116,CS+,acquisition,acquisition,0.7083333333333334,1.0
563,116,CS+,acquisition,extinction,0.20833333333333331,0.0
564,116,CS+,extinction,baseline,0.125,0.0
565,116,CS+,extinction,acquisition,0.7083333333333334,1.0
566,116,CS+,extinction,extinction,0.16666666666666666,0.0
567,116,CS-,baseline,baseline,0.4166666666666667,0.0
568,116,CS-,baseline,acquisition,0.4166666666666667,1.0
569,116,CS-,baseline,extinction,0.16666666666666666,0.0
570,116,CS-,acquisition,baseline,0.625,0.0
571,116,CS-,acquisition,acquisition,0.20833333333333331,1.0
572,116,CS-,acquisition,extinction,0.16666666666666666,0.0
573,116,CS-,extinction,baseline,0.5416666666666666,0.0
574,116,CS-,extinction,acquisition,0.2916666666666667,1.0
575,116,CS-,extinction,extinction,0.16666666666666666,0.0
576,117,CS+,baseline,baseline,0.4166666666666667,0.3636363636363637
577,117,CS+,baseline,acquisition,0.4166666666666667,0.4545454545454545
578,117,CS+,baseline,extinction,0.16666666666666666,0.18181818181818185
579,117,CS+,acquisition,baseline,0.375,0.3333333333333333
580,117,CS+,acquisition,acquisition,0.3333333333333333,0.3888888888888889
581,117,CS+,acquisition,extinction,0.2916666666666667,0.2777777777777778
582,117,CS+,extinction,baseline,0.08333333333333333,0.2
583,117,CS+,extinction,acquisition,0.3333333333333333,0.4
584,117,CS+,extinction,extinction,0.5833333333333334,0.4
585,117,CS-,baseline,baseline,0.2916666666666667,0.3125
586,117,CS-,baseline,acquisition,0.4166666666666667,0.5
587,117,CS-,baseline,extinction,0.2916666666666667,0.1875
588,117,CS-,acquisition,baseline,0.08333333333333333,0.05263157894736842
589,117,CS-,acquisition,acquisition,0.5833333333333334,0.6842105263157895
590,117,CS-,acquisition,extinction,0.3333333333333333,0.2631578947368421
591,117,CS-,extinction,baseline,0.20833333333333331,0.2222222222222222
592,117,CS-,extinction,acquisition,0.2916666666666667,0.5555555555555556
593,117,CS-,extinction,extinction,0.5,0.2222222222222222
594,118,CS+,baseline,baseline,0.0,0.0
595,118,CS+,baseline,acquisition,0.625,0.8181818181818182
596,118,CS+,baseline,extinction,0.375,0.18181818181818185
597,118,CS+,acquisition,baseline,0.0,0.0
598,118,CS+,acquisition,acquisition,0.6666666666666666,0.8
599,118,CS+,acquisition,extinction,0.3333333333333333,0.2
600,118,CS+,extinction,baseline,0.0,0.0
601,118,CS+,extinction,acquisition,0.4166666666666667,0.8333333333333334
602,118,CS+,extinction,extinction,0.5833333333333334,0.16666666666666666
603,118,CS-,baseline,baseline,0.0,0.0
604,118,CS-,baseline,acquisition,0.5,0.6666666666666666
605,118,CS-,baseline,extinction,0.5,0.3333333333333333
606,118,CS-,acquisition,baseline,0.0,0.0
607,118,CS-,acquisition,acquisition,0.3333333333333333,0.5
608,118,CS-,acquisition,extinction,0.6666666666666666,0.5
609,118,CS-,extinction,baseline,0.0,0.0
610,118,CS-,extinction,acquisition,0.3333333333333333,0.5
611,118,CS-,extinction,extinction,0.6666666666666666,0.5
