subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,group,hc_acc
14,tools/pruner.jpg,1,5,CS-,acquisition,MN,healthy,0
14,tools/sparkplug.jpg,3,4,CS-,acquisition,MO,healthy,0
14,tools/tubeflaring.jpg,3,3,CS-,acquisition,MN,healthy,0
14,tools/toaster.jpg,2,6,CS-,extinction,MN,healthy,0
14,tools/measuringtape.jpg,3,6,CS-,extinction,DO,healthy,1
14,tools/videogamecontroller.jpg,3,6,CS-,extinction,DO,healthy,1
14,tools/blower.jpg,2,5,CS-,extinction,MO,healthy,0
14,tools/microwave.jpg,1,7,CS-,extinction,MN,healthy,0
14,tools/padlock.jpg,2,6,CS-,extinction,DO,healthy,1
14,tools/workbench.jpg,1,3,CS-,extinction,MN,healthy,0
14,tools/paintbrush.jpg,3,4,CS-,extinction,DN,healthy,0
14,animals/dragonfly.jpg,2,4,CS+,baseline,DO,healthy,1
14,animals/giraffe.jpg,3,5,CS+,baseline,MN,healthy,0
14,animals/pelican.jpg,1,4,CS+,baseline,MN,healthy,0
14,animals/herculesbeetle.jpg,2,3,CS+,baseline,DO,healthy,1
14,animals/ostrich.jpg,1,6,CS+,baseline,MN,healthy,0
14,animals/boar.jpg,2,6,CS+,baseline,DO,healthy,1
14,animals/gerbil.jpg,2,4,CS+,baseline,MO,healthy,0
14,animals/pigeon.jpg,3,5,CS+,baseline,MO,healthy,0
14,animals/duck.jpg,2,6,CS+,acquisition,MO,healthy,0
14,animals/carp.jpg,2,4,CS+,acquisition,MO,healthy,0
14,animals/partridge.jpg,1,2,CS+,acquisition,MO,healthy,0
14,animals/turkey.jpg,2,4,CS+,acquisition,MO,healthy,0
14,animals/seal.jpg,2,5,CS+,acquisition,DO,healthy,1
14,animals/shark.jpg,2,4,CS+,acquisition,DO,healthy,1
14,animals/snail.jpg,2,4,CS+,acquisition,DO,healthy,1
14,animals/herring.jpg,1,5,CS+,acquisition,MO,healthy,0
14,animals/elephantafrican.jpg,3,5,CS+,extinction,MO,healthy,0
14,animals/halibut.jpg,3,5,CS+,extinction,MO,healthy,0
14,animals/zebra.jpg,2,6,CS+,extinction,DO,healthy,1
14,animals/hyena.jpg,2,4,CS+,extinction,DO,healthy,1
14,animals/canary.jpg,1,4,CS+,extinction,MN,healthy,0
14,animals/finch.jpg,1,4,CS+,extinction,MO,healthy,0
14,animals/shrimp.jpg,3,4,CS+,extinction,MO,healthy,0
14,animals/flamingo.jpg,1,5,CS+,extinction,MN,healthy,0
14,tools/beadingtool.jpg,2,1,CS-,baseline,MO,healthy,0
14,tools/rollingpin.jpg,2,6,CS-,baseline,MN,healthy,0
14,tools/ropeandpulley.jpg,3,3,CS-,baseline,MO,healthy,0
14,tools/plow.jpg,3,3,CS-,baseline,DN,healthy,0
14,tools/ladder.jpg,2,5,CS-,baseline,MO,healthy,0
14,tools/paintroller.jpg,1,5,CS-,baseline,DO,healthy,1
14,tools/weldinghelmet.jpg,1,5,CS-,baseline,MN,healthy,0
14,tools/hairdryer.jpg,2,6,CS-,baseline,DO,healthy,1
14,tools/routerplane.jpg,2,2,CS-,acquisition,DO,healthy,1
14,tools/blackboard.jpg,3,5,CS-,acquisition,MN,healthy,0
14,tools/levelmount.jpg,1,2,CS-,acquisition,DN,healthy,0
14,tools/beaker.jpg,3,5,CS-,acquisition,MO,healthy,0
14,tools/sander.jpg,1,2,CS-,acquisition,MO,healthy,0
14,tools/viceclamp.jpg,1,2,CS-,acquisition,MO,healthy,0
14,tools/broom.jpg,1,4,CS-,acquisition,DO,healthy,1
14,tools/vegetablepeeler.jpg,3,5,CS-,acquisition,MO,healthy,0
14,tools/carpetblower.jpg,3,4,CS-,extinction,MO,healthy,0
14,tools/bucket.jpg,3,5,CS-,extinction,DN,healthy,0
14,tools/screwdriver.jpg,1,5,CS-,extinction,MN,healthy,0
14,tools/airpump.jpg,3,3,CS-,extinction,MN,healthy,0
14,tools/monkeywrench.jpg,1,4,CS-,extinction,MN,healthy,0
14,tools/extensioncord.jpg,1,4,CS-,extinction,MN,healthy,0
14,tools/edger.jpg,3,5,CS-,extinction,MO,healthy,0
14,tools/squeegee.jpg,3,3,CS-,extinction,MO,healthy,0
15,tools/videogamecontroller.jpg,2,4,CS-,baseline,DO,healthy,1
15,tools/padlock.jpg,1,5,CS-,baseline,DO,healthy,1
15,animals/rhino.jpg,1,3,CS+,baseline,MO,healthy,0
15,animals/baboon.jpg,2,6,CS+,acquisition,DO,healthy,1
15,tools/rake.jpg,1,7,CS-,acquisition,DO,healthy,1
15,tools/pliers.jpg,2,6,CS-,acquisition,MN,healthy,0
15,tools/hammer.jpg,1,7,CS-,baseline,DO,healthy,1
15,tools/measuringdevice.jpg,3,4,CS-,extinction,MN,healthy,0
15,animals/starfish.jpg,2,3,CS+,baseline,DO,healthy,1
15,tools/pruner.jpg,3,3,CS-,extinction,MN,healthy,0
15,animals/skunk.jpg,2,3,CS+,baseline,MO,healthy,0
15,tools/blackboard.jpg,3,2,CS-,extinction,DN,healthy,0
15,animals/leopard.jpg,1,5,CS+,acquisition,DO,healthy,1
15,animals/giraffe.jpg,2,6,CS+,acquisition,DO,healthy,1
15,tools/squeegee.jpg,1,3,CS-,baseline,MO,healthy,0
15,animals/elephantafrican.jpg,2,6,CS+,baseline,MN,healthy,0
15,animals/halibut.jpg,3,5,CS+,baseline,MO,healthy,0
15,tools/measuringtape.jpg,2,5,CS-,baseline,MO,healthy,0
15,tools/screwdriver.jpg,1,7,CS-,baseline,MO,healthy,0
15,animals/chipmunk.jpg,2,3,CS+,extinction,DO,healthy,1
15,tools/gardenhose.jpg,2,6,CS-,acquisition,MN,healthy,0
15,animals/catfish.jpg,2,3,CS+,extinction,MN,healthy,0
15,animals/tiger.jpg,1,7,CS+,acquisition,DO,healthy,1
15,tools/workbench.jpg,2,3,CS-,baseline,MN,healthy,0
15,animals/caterpillarhawkmoth.jpg,2,5,CS+,baseline,MN,healthy,0
15,animals/porcupine.jpg,2,5,CS+,acquisition,DO,healthy,1
15,tools/lawnmower.jpg,3,3,CS-,extinction,MN,healthy,0
15,animals/anteater.jpg,2,2,CS+,extinction,MO,healthy,0
15,animals/gerbil.jpg,2,5,CS+,acquisition,DO,healthy,1
15,tools/bucket.jpg,3,3,CS-,baseline,MN,healthy,0
15,tools/reflexhammer.jpg,3,2,CS-,acquisition,MN,healthy,0
15,tools/faxmachine.jpg,3,2,CS-,acquisition,DN,healthy,0
15,animals/sheep.jpg,2,6,CS+,extinction,MO,healthy,0
15,tools/beadingtool.jpg,3,1,CS-,acquisition,MN,healthy,0
15,tools/hairdryer.jpg,2,5,CS-,acquisition,MO,healthy,0
15,animals/snail.jpg,3,3,CS+,extinction,MO,healthy,0
15,animals/dramaderry.jpg,2,3,CS+,extinction,DO,healthy,1
15,animals/mouse.jpg,2,5,CS+,extinction,MO,healthy,0
15,animals/finch.jpg,2,3,CS+,baseline,MO,healthy,0
15,tools/ruler.jpg,3,4,CS-,extinction,MN,healthy,0
15,animals/waterbuffalo.jpg,2,2,CS+,acquisition,DO,healthy,1
15,animals/goldfish.jpg,2,6,CS+,baseline,MN,healthy,0
15,tools/plow.jpg,2,2,CS-,acquisition,DN,healthy,0
15,tools/levelmount.jpg,3,2,CS-,extinction,DN,healthy,0
15,tools/weedeater.jpg,2,4,CS-,extinction,DO,healthy,1
15,animals/snapper.jpg,2,5,CS+,acquisition,MO,healthy,0
15,animals/mahimahi.jpg,2,1,CS+,extinction,MN,healthy,0
15,tools/sander.jpg,3,4,CS-,extinction,MN,healthy,0
15,animals/boar.jpg,2,3,CS+,acquisition,DO,healthy,1
15,animals/pelican.jpg,2,4,CS+,acquisition,DO,healthy,1
15,animals/cow.jpg,2,7,CS+,acquisition,DO,healthy,1
15,animals/hummingbird.jpg,2,4,CS+,acquisition,MO,healthy,0
15,animals/crow.jpg,2,3,CS+,acquisition,MO,healthy,0
15,animals/flea.jpg,2,1,CS+,acquisition,DO,healthy,1
15,animals/mole.jpg,2,2,CS+,acquisition,DO,healthy,1
15,animals/dragonfly.jpg,2,3,CS+,acquisition,MO,healthy,0
15,animals/camel.jpg,3,4,CS+,extinction,MN,healthy,0
15,animals/palmcockatoo.jpg,3,1,CS+,extinction,MN,healthy,0
15,animals/brown_bear.jpg,3,4,CS+,extinction,MN,healthy,0
15,animals/assassinbug.jpg,3,3,CS+,extinction,MN,healthy,0
15,animals/herring.jpg,2,3,CS+,extinction,MN,healthy,0
15,animals/rabbit.jpg,2,6,CS+,extinction,MO,healthy,0
15,animals/mink.jpg,3,3,CS+,extinction,MN,healthy,0
15,animals/firebug.jpg,2,3,CS+,extinction,MO,healthy,0
15,animals/marmot.jpg,2,4,CS+,baseline,DO,healthy,1
15,animals/salmon.jpg,2,4,CS+,baseline,MN,healthy,0
15,animals/cranebug.jpg,2,4,CS+,baseline,DO,healthy,1
15,animals/horse.jpg,1,7,CS+,baseline,DO,healthy,1
15,animals/hyena.jpg,2,3,CS+,baseline,DO,healthy,1
15,animals/flamingo.jpg,2,2,CS+,baseline,MO,healthy,0
15,animals/cricket.jpg,2,4,CS+,baseline,DO,healthy,1
15,animals/aardvark.jpg,2,1,CS+,baseline,MN,healthy,0
15,tools/weldinghelmet.jpg,2,3,CS-,acquisition,DO,healthy,1
15,tools/gong.jpg,2,3,CS-,acquisition,DO,healthy,1
15,tools/paintroller.jpg,2,6,CS-,acquisition,MO,healthy,0
15,tools/drillbit.jpg,3,2,CS-,acquisition,MN,healthy,0
15,tools/transmissionwrench.jpg,3,5,CS-,acquisition,MO,healthy,0
15,tools/shoehorn.jpg,3,4,CS-,acquisition,MN,healthy,0
15,tools/rollingpin.jpg,2,5,CS-,acquisition,MN,healthy,0
15,tools/cheesegrater.jpg,2,3,CS-,acquisition,MN,healthy,0
15,tools/sparkplug.jpg,2,3,CS-,extinction,MO,healthy,0
15,tools/mallet.jpg,3,7,CS-,extinction,MN,healthy,0
15,tools/woodchipper.jpg,3,1,CS-,extinction,MN,healthy,0
15,tools/wrench.jpg,2,7,CS-,extinction,DO,healthy,1
15,tools/broom.jpg,1,4,CS-,extinction,MO,healthy,0
15,tools/vegetablepeeler.jpg,3,4,CS-,extinction,MO,healthy,0
15,tools/eraser.jpg,2,4,CS-,extinction,DO,healthy,1
15,tools/measuringcups.jpg,2,6,CS-,extinction,DN,healthy,0
15,tools/solderingtorch.jpg,3,4,CS-,baseline,DO,healthy,1
15,tools/treadmill.jpg,3,3,CS-,baseline,MN,healthy,0
15,tools/paintbrush.jpg,2,6,CS-,baseline,DO,healthy,1
15,tools/campingstove.jpg,2,3,CS-,baseline,MN,healthy,0
15,tools/chainsaw.jpg,2,5,CS-,baseline,DO,healthy,1
15,tools/edger.jpg,2,5,CS-,baseline,MN,healthy,0
15,tools/extensioncord.jpg,3,4,CS-,baseline,MO,healthy,0
15,tools/toaster.jpg,3,6,CS-,baseline,DN,healthy,0
15,animals/ostrich.jpg,2,2,CS+,acquisition,DO,healthy,1
15,animals/caterpillarpeacockmoth.jpg,2,2,CS+,acquisition,DO,healthy,1
15,animals/pigeon.jpg,2,7,CS+,acquisition,DO,healthy,1
15,animals/quail.jpg,2,5,CS+,acquisition,DO,healthy,1
15,animals/angelfish.jpg,3,2,CS+,acquisition,DO,healthy,1
15,animals/herculesbeetle.jpg,2,3,CS+,acquisition,DO,healthy,1
15,animals/pike.jpg,2,4,CS+,acquisition,MO,healthy,0
15,animals/prayingmantis.jpg,2,4,CS+,acquisition,DO,healthy,1
15,animals/partridge.jpg,2,3,CS+,extinction,DN,healthy,0
15,animals/shark.jpg,3,4,CS+,extinction,DO,healthy,1
15,animals/carp.jpg,2,4,CS+,extinction,MO,healthy,0
15,animals/ant.jpg,2,6,CS+,extinction,DO,healthy,1
15,animals/baldeagle.jpg,3,6,CS+,extinction,DO,healthy,1
15,animals/duck.jpg,2,6,CS+,extinction,MO,healthy,0
15,animals/turkey.jpg,3,6,CS+,extinction,MO,healthy,0
15,animals/seal.jpg,2,5,CS+,extinction,MO,healthy,0
15,animals/llama.jpg,2,5,CS+,baseline,DO,healthy,1
15,animals/racoon.jpg,2,4,CS+,baseline,MN,healthy,0
15,animals/perch.jpg,2,3,CS+,baseline,MO,healthy,0
15,animals/cat.jpg,3,7,CS+,baseline,MO,healthy,0
15,animals/canary.jpg,2,5,CS+,baseline,DO,healthy,1
15,animals/shrimp.jpg,2,3,CS+,baseline,DO,healthy,1
15,animals/reindeer.jpg,2,2,CS+,baseline,DN,healthy,0
15,animals/zebra.jpg,2,6,CS+,baseline,DO,healthy,1
15,tools/ropeandpulley.jpg,3,2,CS-,acquisition,MO,healthy,0
15,tools/plunger.jpg,3,5,CS-,acquisition,MN,healthy,0
15,tools/chisel.jpg,2,5,CS-,acquisition,MN,healthy,0
15,tools/wheelbarrow.jpg,2,5,CS-,acquisition,DO,healthy,1
15,tools/electricbreaker.jpg,2,4,CS-,acquisition,MO,healthy,0
15,tools/ladder.jpg,2,6,CS-,acquisition,MO,healthy,0
15,tools/scissors.jpg,2,6,CS-,acquisition,MN,healthy,0
15,tools/stove.jpg,3,2,CS-,acquisition,MN,healthy,0
15,tools/beaker.jpg,3,5,CS-,extinction,DN,healthy,0
15,tools/thermometer.jpg,2,5,CS-,extinction,DN,healthy,0
15,tools/fan.jpg,2,4,CS-,extinction,MO,healthy,0
15,tools/benchdogs.jpg,3,4,CS-,extinction,MN,healthy,0
15,tools/tubeflaring.jpg,2,3,CS-,extinction,MN,healthy,0
15,tools/viceclamp.jpg,2,3,CS-,extinction,MO,healthy,0
15,tools/routerplane.jpg,3,3,CS-,extinction,DN,healthy,0
15,tools/spoon.jpg,3,2,CS-,extinction,MN,healthy,0
15,tools/monkeywrench.jpg,2,7,CS-,baseline,MO,healthy,0
15,tools/jumpercables.jpg,2,4,CS-,baseline,MO,healthy,0
15,tools/camera.jpg,3,4,CS-,baseline,MN,healthy,0
15,tools/blower.jpg,3,4,CS-,baseline,MN,healthy,0
15,tools/duffelbag.jpg,1,2,CS-,baseline,DO,healthy,1
15,tools/microwave.jpg,3,4,CS-,baseline,MO,healthy,0
15,tools/airpump.jpg,2,5,CS-,baseline,MO,healthy,0
15,tools/carpetblower.jpg,1,2,CS-,baseline,DO,healthy,1
16,animals/herculesbeetle.jpg,1,3,CS-,baseline,MO,healthy,0
16,tools/ropeandpulley.jpg,2,4,CS+,baseline,MN,healthy,0
16,tools/transmissionwrench.jpg,2,5,CS+,baseline,MO,healthy,0
16,tools/spoon.jpg,2,7,CS+,acquisition,MO,healthy,0
16,animals/assassinbug.jpg,3,2,CS-,acquisition,MO,healthy,0
16,animals/duck.jpg,1,6,CS-,acquisition,MO,healthy,0
16,animals/halibut.jpg,3,5,CS-,extinction,MN,healthy,0
16,tools/hammer.jpg,1,7,CS+,extinction,MO,healthy,0
16,tools/faxmachine.jpg,2,5,CS+,baseline,DO,healthy,1
16,animals/mink.jpg,3,4,CS-,acquisition,MO,healthy,0
16,animals/turkey.jpg,1,5,CS-,acquisition,MO,healthy,0
16,tools/bucket.jpg,2,5,CS+,extinction,MN,healthy,0
16,animals/canary.jpg,1,6,CS-,extinction,MO,healthy,0
16,tools/mallet.jpg,2,6,CS+,acquisition,MO,healthy,0
16,animals/cat.jpg,2,7,CS-,extinction,MN,healthy,0
16,animals/starfish.jpg,1,4,CS-,extinction,DO,healthy,1
16,tools/measuringcups.jpg,2,5,CS+,acquisition,MN,healthy,0
16,animals/reindeer.jpg,2,4,CS-,extinction,MO,healthy,0
16,animals/flamingo.jpg,1,5,CS-,extinction,MO,healthy,0
16,animals/ostrich.jpg,3,5,CS-,baseline,MO,healthy,0
16,tools/screwdriver.jpg,3,7,CS+,extinction,MN,healthy,0
16,tools/scissors.jpg,3,7,CS+,baseline,MN,healthy,0
16,animals/caterpillarpeacockmoth.jpg,3,4,CS-,baseline,MO,healthy,0
16,tools/rollingpin.jpg,2,6,CS+,baseline,MN,healthy,0
16,animals/perch.jpg,3,6,CS-,extinction,MN,healthy,0
16,animals/carp.jpg,3,7,CS-,acquisition,MO,healthy,0
16,tools/wrench.jpg,2,7,CS+,acquisition,MO,healthy,0
16,tools/airpump.jpg,2,6,CS+,extinction,MO,healthy,0
16,animals/porcupine.jpg,1,5,CS-,baseline,MO,healthy,0
16,animals/firebug.jpg,3,5,CS-,acquisition,MN,healthy,0
16,tools/stove.jpg,3,6,CS+,baseline,MN,healthy,0
16,animals/pike.jpg,1,6,CS-,baseline,MO,healthy,0
16,tools/vegetablepeeler.jpg,2,6,CS+,acquisition,MN,healthy,0
16,tools/chainsaw.jpg,2,6,CS+,extinction,DO,healthy,1
16,tools/drillbit.jpg,2,6,CS+,baseline,MO,healthy,0
16,animals/angelfish.jpg,1,4,CS-,baseline,MO,healthy,0
16,animals/mouse.jpg,1,7,CS-,acquisition,MO,healthy,0
16,tools/treadmill.jpg,2,6,CS+,extinction,DO,healthy,1
16,tools/jumpercables.jpg,2,6,CS+,extinction,MO,healthy,0
16,tools/gardenhose.jpg,3,6,CS+,baseline,MN,healthy,0
16,tools/sander.jpg,2,5,CS+,acquisition,MO,healthy,0
16,tools/woodchipper.jpg,2,3,CS+,acquisition,DO,healthy,1
16,tools/viceclamp.jpg,2,4,CS+,acquisition,MO,healthy,0
16,tools/paintbrush.jpg,1,6,CS+,extinction,DO,healthy,1
16,animals/flea.jpg,1,2,CS-,baseline,MO,healthy,0
16,animals/cranebug.jpg,1,3,CS-,extinction,MN,healthy,0
16,animals/catfish.jpg,3,4,CS-,acquisition,MO,healthy,0
16,animals/waterbuffalo.jpg,2,4,CS-,baseline,MN,healthy,0
16,animals/cow.jpg,2,6,CS-,baseline,MN,healthy,0
16,animals/boar.jpg,3,5,CS-,baseline,MN,healthy,0
16,animals/baboon.jpg,1,5,CS-,baseline,MO,healthy,0
16,animals/gerbil.jpg,3,6,CS-,baseline,MO,healthy,0
16,animals/tiger.jpg,2,7,CS-,baseline,DO,healthy,1
16,animals/crow.jpg,3,6,CS-,baseline,MO,healthy,0
16,animals/hummingbird.jpg,3,6,CS-,baseline,MO,healthy,0
16,animals/pelican.jpg,1,5,CS-,baseline,MO,healthy,0
16,animals/mahimahi.jpg,2,3,CS-,acquisition,MN,healthy,0
16,animals/baldeagle.jpg,1,6,CS-,acquisition,MN,healthy,0
16,animals/partridge.jpg,3,2,CS-,acquisition,MN,healthy,0
16,animals/palmcockatoo.jpg,2,4,CS-,acquisition,MN,healthy,0
16,animals/herring.jpg,3,5,CS-,acquisition,MO,healthy,0
16,animals/anteater.jpg,1,3,CS-,acquisition,MN,healthy,0
16,animals/camel.jpg,3,5,CS-,acquisition,MN,healthy,0
16,animals/ant.jpg,1,6,CS-,acquisition,MN,healthy,0
16,animals/racoon.jpg,2,6,CS-,extinction,MO,healthy,0
16,animals/zebra.jpg,3,6,CS-,extinction,MO,healthy,0
16,animals/cricket.jpg,2,6,CS-,extinction,MN,healthy,0
16,animals/salmon.jpg,3,6,CS-,extinction,MN,healthy,0
16,animals/shrimp.jpg,1,4,CS-,extinction,MN,healthy,0
16,animals/marmot.jpg,2,4,CS-,extinction,MN,healthy,0
16,animals/llama.jpg,3,4,CS-,extinction,MO,healthy,0
16,animals/rhino.jpg,1,5,CS-,extinction,MO,healthy,0
16,tools/beadingtool.jpg,2,3,CS+,baseline,DO,healthy,1
16,tools/wheelbarrow.jpg,2,5,CS+,baseline,MO,healthy,0
16,tools/plunger.jpg,2,5,CS+,baseline,DO,healthy,1
16,tools/weldinghelmet.jpg,3,3,CS+,baseline,MO,healthy,0
16,tools/cheesegrater.jpg,3,5,CS+,baseline,MN,healthy,0
16,tools/hairdryer.jpg,3,5,CS+,baseline,DN,healthy,0
16,tools/chisel.jpg,2,2,CS+,baseline,MO,healthy,0
16,tools/reflexhammer.jpg,1,4,CS+,baseline,MO,healthy,0
16,tools/thermometer.jpg,2,5,CS+,acquisition,DO,healthy,1
16,tools/broom.jpg,2,5,CS+,acquisition,DO,healthy,1
16,tools/eraser.jpg,2,6,CS+,acquisition,DO,healthy,1
16,tools/fan.jpg,2,6,CS+,acquisition,DO,healthy,1
16,tools/benchdogs.jpg,2,2,CS+,acquisition,DO,healthy,1
16,tools/beaker.jpg,1,4,CS+,acquisition,MO,healthy,0
16,tools/lawnmower.jpg,2,6,CS+,acquisition,DO,healthy,1
16,tools/levelmount.jpg,2,5,CS+,acquisition,MO,healthy,0
16,tools/monkeywrench.jpg,1,5,CS+,extinction,MN,healthy,0
16,tools/solderingtorch.jpg,2,4,CS+,extinction,MO,healthy,0
16,tools/squeegee.jpg,2,6,CS+,extinction,DO,healthy,1
16,tools/padlock.jpg,3,5,CS+,extinction,MN,healthy,0
16,tools/blower.jpg,3,5,CS+,extinction,DO,healthy,1
16,tools/toaster.jpg,2,6,CS+,extinction,MO,healthy,0
16,tools/measuringtape.jpg,3,6,CS+,extinction,MO,healthy,0
16,tools/workbench.jpg,1,4,CS+,extinction,MN,healthy,0
16,animals/giraffe.jpg,1,6,CS-,baseline,MN,healthy,0
16,animals/quail.jpg,1,3,CS-,baseline,MN,healthy,0
16,animals/prayingmantis.jpg,1,4,CS-,baseline,MN,healthy,0
16,animals/pigeon.jpg,3,7,CS-,baseline,MO,healthy,0
16,animals/leopard.jpg,1,5,CS-,baseline,MO,healthy,0
16,animals/mole.jpg,2,3,CS-,baseline,MN,healthy,0
16,animals/snapper.jpg,1,5,CS-,baseline,DO,healthy,1
16,animals/dragonfly.jpg,3,4,CS-,baseline,MO,healthy,0
16,animals/shark.jpg,3,6,CS-,acquisition,MN,healthy,0
16,animals/seal.jpg,1,5,CS-,acquisition,DO,healthy,1
16,animals/snail.jpg,3,5,CS-,acquisition,MN,healthy,0
16,animals/sheep.jpg,2,5,CS-,acquisition,MN,healthy,0
16,animals/dramaderry.jpg,1,5,CS-,acquisition,MN,healthy,0
16,animals/chipmunk.jpg,3,6,CS-,acquisition,MO,healthy,0
16,animals/brown_bear.jpg,3,6,CS-,acquisition,MO,healthy,0
16,animals/rabbit.jpg,1,6,CS-,acquisition,DO,healthy,1
16,animals/skunk.jpg,3,5,CS-,extinction,MO,healthy,0
16,animals/elephantafrican.jpg,2,6,CS-,extinction,MO,healthy,0
16,animals/finch.jpg,1,6,CS-,extinction,MO,healthy,0
16,animals/aardvark.jpg,1,3,CS-,extinction,MO,healthy,0
16,animals/caterpillarhawkmoth.jpg,3,5,CS-,extinction,MO,healthy,0
16,animals/horse.jpg,2,6,CS-,extinction,MN,healthy,0
16,animals/goldfish.jpg,1,7,CS-,extinction,MN,healthy,0
16,animals/hyena.jpg,1,4,CS-,extinction,MO,healthy,0
16,tools/ladder.jpg,2,6,CS+,baseline,MN,healthy,0
16,tools/rake.jpg,2,6,CS+,baseline,MO,healthy,0
16,tools/shoehorn.jpg,2,2,CS+,baseline,DO,healthy,1
16,tools/gong.jpg,2,4,CS+,baseline,MO,healthy,0
16,tools/electricbreaker.jpg,2,4,CS+,baseline,DO,healthy,1
16,tools/plow.jpg,1,3,CS+,baseline,DO,healthy,1
16,tools/paintroller.jpg,3,6,CS+,baseline,MN,healthy,0
16,tools/pliers.jpg,3,6,CS+,baseline,MN,healthy,0
16,tools/tubeflaring.jpg,2,2,CS+,acquisition,DO,healthy,1
16,tools/weedeater.jpg,2,6,CS+,acquisition,DO,healthy,1
16,tools/sparkplug.jpg,2,5,CS+,acquisition,DO,healthy,1
16,tools/ruler.jpg,1,6,CS+,acquisition,MN,healthy,0
16,tools/routerplane.jpg,2,3,CS+,acquisition,MN,healthy,0
16,tools/blackboard.jpg,2,6,CS+,acquisition,MO,healthy,0
16,tools/pruner.jpg,3,4,CS+,acquisition,MN,healthy,0
16,tools/measuringdevice.jpg,2,4,CS+,acquisition,MO,healthy,0
16,tools/carpetblower.jpg,2,3,CS+,extinction,MO,healthy,0
16,tools/campingstove.jpg,3,5,CS+,extinction,MO,healthy,0
16,tools/extensioncord.jpg,2,5,CS+,extinction,,healthy,0
16,tools/microwave.jpg,2,7,CS+,extinction,MO,healthy,0
16,tools/edger.jpg,2,2,CS+,extinction,MN,healthy,0
16,tools/videogamecontroller.jpg,3,6,CS+,extinction,MO,healthy,0
16,tools/duffelbag.jpg,2,5,CS+,extinction,MO,healthy,0
16,tools/camera.jpg,2,4,CS+,extinction,MO,healthy,0
17,tools/rollingpin.jpg,2,5,CS+,acquisition,DO,healthy,1
17,animals/rabbit.jpg,3,7,CS-,extinction,MO,healthy,0
17,animals/tiger.jpg,1,7,CS-,acquisition,DO,healthy,1
17,animals/reindeer.jpg,2,4,CS-,baseline,DO,healthy,1
17,tools/blackboard.jpg,2,3,CS+,extinction,DO,healthy,1
17,tools/duffelbag.jpg,2,3,CS+,baseline,DO,healthy,1
17,animals/snail.jpg,1,5,CS-,extinction,DO,healthy,1
17,animals/turkey.jpg,3,2,CS-,extinction,MO,healthy,0
17,tools/sander.jpg,3,2,CS+,extinction,DO,healthy,1
17,animals/chipmunk.jpg,1,6,CS-,extinction,MN,healthy,0
17,tools/transmissionwrench.jpg,3,3,CS+,acquisition,MN,healthy,0
17,animals/racoon.jpg,2,6,CS-,baseline,DO,healthy,1
17,tools/blower.jpg,3,6,CS+,baseline,DN,healthy,0
17,tools/airpump.jpg,2,5,CS+,baseline,DO,healthy,1
17,tools/solderingtorch.jpg,2,5,CS+,baseline,DO,healthy,1
17,tools/hairdryer.jpg,2,5,CS+,acquisition,DO,healthy,1
17,tools/scissors.jpg,1,7,CS+,acquisition,DO,healthy,1
17,tools/carpetblower.jpg,3,4,CS+,baseline,DO,healthy,1
17,animals/sheep.jpg,1,6,CS-,extinction,MN,healthy,0
17,tools/measuringdevice.jpg,3,5,CS+,extinction,MO,healthy,0
17,animals/caterpillarpeacockmoth.jpg,2,5,CS-,acquisition,DO,healthy,1
17,tools/pliers.jpg,2,7,CS+,acquisition,MO,healthy,0
17,tools/sparkplug.jpg,2,3,CS+,extinction,DO,healthy,1
17,animals/leopard.jpg,1,7,CS-,acquisition,MO,healthy,0
17,animals/starfish.jpg,2,6,CS-,baseline,DO,healthy,1
17,animals/firebug.jpg,3,3,CS-,extinction,MO,healthy,0
17,tools/viceclamp.jpg,2,6,CS+,extinction,DO,healthy,1
17,animals/zebra.jpg,1,7,CS-,baseline,DO,healthy,1
17,tools/chisel.jpg,2,5,CS+,acquisition,DO,healthy,1
17,animals/skunk.jpg,3,7,CS-,baseline,DO,healthy,1
17,tools/padlock.jpg,2,6,CS+,baseline,DO,healthy,1
17,animals/carp.jpg,2,7,CS-,extinction,DO,healthy,1
17,animals/baldeagle.jpg,1,7,CS-,extinction,MO,healthy,0
17,tools/edger.jpg,2,4,CS+,baseline,DO,healthy,1
17,tools/squeegee.jpg,3,5,CS+,baseline,DO,healthy,1
17,animals/pike.jpg,2,4,CS-,acquisition,DN,healthy,0
17,tools/thermometer.jpg,2,6,CS+,extinction,DO,healthy,1
17,animals/baboon.jpg,1,7,CS-,acquisition,DO,healthy,1
17,animals/pelican.jpg,2,4,CS-,acquisition,MO,healthy,0
17,tools/beaker.jpg,2,3,CS+,extinction,DO,healthy,1
17,tools/ladder.jpg,2,7,CS+,acquisition,DO,healthy,1
17,tools/rake.jpg,2,6,CS+,acquisition,DO,healthy,1
17,animals/cricket.jpg,3,6,CS-,baseline,DO,healthy,1
17,tools/pruner.jpg,1,5,CS+,extinction,MO,healthy,0
17,animals/shrimp.jpg,2,4,CS-,baseline,DO,healthy,1
17,animals/herculesbeetle.jpg,2,3,CS-,acquisition,DO,healthy,1
17,animals/snapper.jpg,2,6,CS-,acquisition,DO,healthy,1
17,animals/flamingo.jpg,1,7,CS-,baseline,DO,healthy,1
17,animals/angelfish.jpg,3,6,CS-,acquisition,DO,healthy,1
