subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,trial_number,group,hc_acc
s12,tools/spoon.jpg,baseline,4,CS-,extinction,MO,21,healthy,0
s12,animals/shark.jpg,acquisition,5,CS+,extinction,MO,23,healthy,0
s12,animals/dramaderry.jpg,baseline,4,CS+,extinction,MO,9,healthy,0
s12,animals/ant.jpg,acquisition,3,CS+,extinction,DO,14,healthy,1
s12,tools/hammer.jpg,extinction,7,CS-,baseline,MO,10,healthy,0
s12,animals/pelican.jpg,acquisition,3,CS+,acquisition,MO,22,healthy,0
s12,animals/porcupine.jpg,baseline,2,CS+,acquisition,DO,17,healthy,1
s12,animals/goldfish.jpg,baseline,5,CS+,baseline,MO,20,healthy,0
s12,animals/elephantafrican.jpg,acquisition,6,CS+,baseline,DO,16,healthy,1
s12,animals/snapper.jpg,extinction,3,CS+,acquisition,MN,12,healthy,0
s12,tools/plow.jpg,extinction,3,CS-,acquisition,MN,20,healthy,0
s12,tools/sparkplug.jpg,acquisition,4,CS-,extinction,MO,1,healthy,0
s12,animals/giraffe.jpg,acquisition,6,CS+,acquisition,DO,20,healthy,1
s12,tools/wheelbarrow.jpg,baseline,5,CS-,acquisition,MO,19,healthy,0
s12,tools/workbench.jpg,extinction,2,CS-,baseline,MN,8,healthy,0
s12,animals/gerbil.jpg,extinction,6,CS+,acquisition,DO,2,healthy,1
s12,animals/waterbuffalo.jpg,extinction,3,CS+,acquisition,DO,7,healthy,1
s12,tools/plunger.jpg,baseline,5,CS-,acquisition,MO,22,healthy,0
s12,tools/chainsaw.jpg,acquisition,6,CS-,baseline,DO,23,healthy,1
s12,animals/mouse.jpg,extinction,6,CS+,extinction,MO,2,healthy,0
s12,animals/ostrich.jpg,acquisition,4,CS+,acquisition,DO,4,healthy,1
s12,animals/baldeagle.jpg,acquisition,5,CS+,extinction,MO,4,healthy,0
s12,tools/electricbreaker.jpg,baseline,1,CS-,acquisition,MO,12,healthy,0
s12,tools/ropeandpulley.jpg,baseline,1,CS-,acquisition,MO,2,healthy,0
s12,tools/cheesegrater.jpg,extinction,3,CS-,acquisition,MO,17,healthy,0
s12,tools/campingstove.jpg,baseline,1,CS-,baseline,MO,24,healthy,0
s12,animals/anteater.jpg,extinction,3,CS+,extinction,MO,10,healthy,0
s12,animals/salmon.jpg,extinction,3,CS+,baseline,MO,21,healthy,0
s12,tools/toaster.jpg,extinction,5,CS-,baseline,MN,14,healthy,0
s12,animals/perch.jpg,baseline,3,CS+,baseline,MO,18,healthy,0
s12,animals/shrimp.jpg,baseline,2,CS+,baseline,DO,15,healthy,1
s12,animals/tiger.jpg,acquisition,7,CS+,acquisition,DO,23,healthy,1
s12,tools/lawnmower.jpg,extinction,5,CS-,extinction,MO,11,healthy,0
s12,animals/duck.jpg,extinction,4,CS+,extinction,MN,22,healthy,0
s12,tools/gong.jpg,baseline,2,CS-,acquisition,MN,8,healthy,0
s12,tools/pruner.jpg,acquisition,4,CS-,extinction,MN,17,healthy,0
s12,animals/llama.jpg,extinction,4,CS+,baseline,MO,8,healthy,0
s12,animals/finch.jpg,acquisition,2,CS+,baseline,MO,13,healthy,0
s12,tools/ladder.jpg,acquisition,6,CS-,acquisition,DO,1,healthy,1
s12,tools/thermometer.jpg,baseline,3,CS-,extinction,DO,15,healthy,1
s12,tools/squeegee.jpg,baseline,3,CS-,baseline,DO,4,healthy,1
s12,animals/camel.jpg,baseline,5,CS+,extinction,MO,13,healthy,0
s12,tools/benchdogs.jpg,baseline,1,CS-,extinction,MN,8,healthy,0
s12,animals/hummingbird.jpg,acquisition,3,CS+,acquisition,MO,13,healthy,0
s12,animals/quail.jpg,extinction,2,CS+,acquisition,MN,18,healthy,0
s12,animals/angelfish.jpg,acquisition,4,CS+,acquisition,MO,24,healthy,0
s12,animals/crow.jpg,baseline,6,CS+,acquisition,MO,10,healthy,0
s12,animals/leopard.jpg,extinction,7,CS+,acquisition,DO,3,healthy,1
s12,animals/pigeon.jpg,acquisition,6,CS+,acquisition,MO,6,healthy,0
s12,animals/baboon.jpg,acquisition,3,CS+,acquisition,DO,8,healthy,1
s12,animals/dragonfly.jpg,baseline,3,CS+,acquisition,MO,15,healthy,0
s12,animals/turkey.jpg,extinction,3,CS+,extinction,MO,3,healthy,0
s12,animals/brown_bear.jpg,baseline,6,CS+,extinction,MO,18,healthy,0
s12,animals/seal.jpg,baseline,5,CS+,extinction,MO,21,healthy,0
s12,animals/assassinbug.jpg,extinction,2,CS+,extinction,MN,11,healthy,0
s12,animals/mink.jpg,acquisition,5,CS+,extinction,MN,6,healthy,0
s12,animals/carp.jpg,baseline,6,CS+,extinction,MN,20,healthy,0
s12,animals/chipmunk.jpg,extinction,6,CS+,extinction,MO,8,healthy,0
s12,animals/catfish.jpg,extinction,3,CS+,extinction,MO,7,healthy,0
s12,animals/zebra.jpg,baseline,7,CS+,baseline,DO,1,healthy,1
s12,animals/cricket.jpg,baseline,6,CS+,baseline,DO,5,healthy,1
s12,animals/cranebug.jpg,acquisition,3,CS+,baseline,DO,6,healthy,1
s12,animals/racoon.jpg,extinction,6,CS+,baseline,MO,3,healthy,0
s12,animals/starfish.jpg,baseline,4,CS+,baseline,MO,19,healthy,0
s12,animals/halibut.jpg,extinction,3,CS+,baseline,MO,4,healthy,0
s12,animals/hyena.jpg,baseline,4,CS+,baseline,DO,7,healthy,1
s12,animals/marmot.jpg,extinction,6,CS+,baseline,DO,22,healthy,1
s12,tools/rollingpin.jpg,baseline,5,CS-,acquisition,MN,13,healthy,0
s12,tools/shoehorn.jpg,extinction,2,CS-,acquisition,MN,5,healthy,0
s12,tools/transmissionwrench.jpg,extinction,5,CS-,acquisition,MN,24,healthy,0
s12,tools/faxmachine.jpg,acquisition,6,CS-,acquisition,MN,9,healthy,0
s12,tools/weldinghelmet.jpg,baseline,2,CS-,acquisition,DN,23,healthy,0
s12,tools/gardenhose.jpg,extinction,5,CS-,acquisition,MN,6,healthy,0
s12,tools/drillbit.jpg,acquisition,4,CS-,acquisition,MO,11,healthy,0
s12,tools/stove.jpg,baseline,2,CS-,acquisition,MN,21,healthy,0
s12,tools/blackboard.jpg,acquisition,4,CS-,extinction,MN,20,healthy,0
s12,tools/wrench.jpg,extinction,7,CS-,extinction,MO,22,healthy,0
s12,tools/vegetablepeeler.jpg,extinction,4,CS-,extinction,MN,6,healthy,0
s12,tools/routerplane.jpg,baseline,1,CS-,extinction,MO,7,healthy,0
s12,tools/sander.jpg,acquisition,1,CS-,extinction,MN,18,healthy,0
s12,tools/ruler.jpg,acquisition,6,CS-,extinction,DO,3,healthy,1
s12,tools/measuringdevice.jpg,extinction,3,CS-,extinction,MN,10,healthy,0
s12,tools/viceclamp.jpg,extinction,2,CS-,extinction,MN,16,healthy,0
s12,tools/solderingtorch.jpg,baseline,4,CS-,baseline,MO,15,healthy,0
s12,tools/jumpercables.jpg,baseline,6,CS-,baseline,DO,16,healthy,1
s12,tools/camera.jpg,baseline,1,CS-,baseline,DO,11,healthy,1
s12,tools/screwdriver.jpg,extinction,6,CS-,baseline,MO,20,healthy,0
s12,tools/measuringtape.jpg,extinction,6,CS-,baseline,MO,21,healthy,0
s12,tools/microwave.jpg,extinction,6,CS-,baseline,DO,12,healthy,1
s12,tools/treadmill.jpg,extinction,4,CS-,baseline,DO,17,healthy,1
s12,tools/duffelbag.jpg,baseline,3,CS-,baseline,DO,1,healthy,1
s12,animals/flea.jpg,acquisition,1,CS+,acquisition,DO,9,healthy,1
s12,animals/boar.jpg,acquisition,5,CS+,acquisition,DO,1,healthy,1
s12,animals/mole.jpg,acquisition,3,CS+,acquisition,MO,5,healthy,0
s12,animals/pike.jpg,baseline,3,CS+,acquisition,MO,11,healthy,0
s12,animals/prayingmantis.jpg,acquisition,4,CS+,acquisition,DO,19,healthy,1
s12,animals/caterpillarpeacockmoth.jpg,acquisition,1,CS+,acquisition,DO,16,healthy,1
s12,animals/herculesbeetle.jpg,extinction,3,CS+,acquisition,DO,21,healthy,1
s12,animals/cow.jpg,baseline,7,CS+,acquisition,MO,14,healthy,0
s12,animals/rabbit.jpg,baseline,6,CS+,extinction,MO,24,healthy,0
s12,animals/sheep.jpg,extinction,5,CS+,extinction,MN,19,healthy,0
s12,animals/partridge.jpg,baseline,1,CS+,extinction,MN,12,healthy,0
s12,animals/herring.jpg,extinction,5,CS+,extinction,DO,5,healthy,1
s12,animals/palmcockatoo.jpg,baseline,1,CS+,extinction,MO,15,healthy,0
s12,animals/mahimahi.jpg,extinction,1,CS+,extinction,DO,16,healthy,1
s12,animals/snail.jpg,extinction,5,CS+,extinction,MO,1,healthy,0
s12,animals/firebug.jpg,extinction,3,CS+,extinction,MO,17,healthy,0
s12,animals/cat.jpg,extinction,7,CS+,baseline,DO,23,healthy,1
s12,animals/horse.jpg,acquisition,7,CS+,baseline,MN,24,healthy,0
s12,animals/flamingo.jpg,extinction,4,CS+,baseline,DO,17,healthy,1
s12,animals/canary.jpg,baseline,4,CS+,baseline,DO,14,healthy,1
s12,animals/reindeer.jpg,extinction,3,CS+,baseline,MO,9,healthy,0
s12,animals/rhino.jpg,acquisition,5,CS+,baseline,DO,2,healthy,1
s12,animals/caterpillarhawkmoth.jpg,acquisition,1,CS+,baseline,DO,12,healthy,1
s12,animals/skunk.jpg,baseline,5,CS+,baseline,DO,10,healthy,1
s12,tools/scissors.jpg,baseline,7,CS-,acquisition,DO,4,healthy,1
s12,tools/pliers.jpg,extinction,6,CS-,acquisition,MO,10,healthy,0
s12,tools/reflexhammer.jpg,baseline,1,CS-,acquisition,MO,3,healthy,0
s12,tools/paintroller.jpg,baseline,4,CS-,acquisition,MN,16,healthy,0
s12,tools/rake.jpg,baseline,5,CS-,acquisition,DO,15,healthy,1
s12,tools/hairdryer.jpg,extinction,4,CS-,acquisition,MN,18,healthy,0
s12,tools/beadingtool.jpg,baseline,1,CS-,acquisition,MO,7,healthy,0
s12,tools/chisel.jpg,extinction,2,CS-,acquisition,MO,14,healthy,0
s12,tools/weedeater.jpg,baseline,3,CS-,extinction,MN,5,healthy,0
s12,tools/tubeflaring.jpg,acquisition,1,CS-,extinction,MN,19,healthy,0
s12,tools/woodchipper.jpg,acquisition,1,CS-,extinction,MN,13,healthy,0
s12,tools/broom.jpg,extinction,5,CS-,extinction,MO,14,healthy,0
s12,tools/eraser.jpg,baseline,5,CS-,extinction,MO,9,healthy,0
s12,tools/measuringcups.jpg,extinction,4,CS-,extinction,DN,4,healthy,0
s12,tools/beaker.jpg,extinction,5,CS-,extinction,MO,2,healthy,0
s12,tools/levelmount.jpg,acquisition,1,CS-,extinction,MN,23,healthy,0
s12,tools/carpetblower.jpg,acquisition,2,CS-,baseline,MO,19,healthy,0
s12,tools/padlock.jpg,baseline,6,CS-,baseline,DO,5,healthy,1
s12,tools/blower.jpg,baseline,5,CS-,baseline,DO,13,healthy,1
s12,tools/paintbrush.jpg,extinction,5,CS-,baseline,MO,22,healthy,0
s12,tools/videogamecontroller.jpg,baseline,3,CS-,baseline,DO,2,healthy,1
s12,tools/edger.jpg,acquisition,2,CS-,baseline,MN,9,healthy,0
s12,tools/bucket.jpg,extinction,7,CS-,baseline,MO,3,healthy,0
s12,tools/airpump.jpg,acquisition,4,CS-,baseline,MO,6,healthy,0
s13,animals/perch.jpg,baseline,5,CS-,baseline,MO,12,healthy,0
s13,animals/hyena.jpg,extinction,3,CS-,baseline,MN,15,healthy,0
s13,animals/anteater.jpg,acquisition,4,CS-,extinction,DO,14,healthy,1
s13,animals/seal.jpg,acquisition,4,CS-,extinction,MN,20,healthy,0
s13,animals/crow.jpg,acquisition,5,CS-,acquisition,MO,2,healthy,0
s13,tools/broom.jpg,baseline,5,CS+,extinction,MN,10,healthy,0
s13,animals/camel.jpg,acquisition,2,CS-,extinction,MN,3,healthy,0
s13,animals/mouse.jpg,acquisition,5,CS-,extinction,MO,24,healthy,0
s13,tools/chainsaw.jpg,acquisition,5,CS+,baseline,DO,17,healthy,1
s13,tools/camera.jpg,baseline,3,CS+,baseline,DN,1,healthy,0
s13,animals/mahimahi.jpg,extinction,2,CS-,extinction,MO,2,healthy,0
s13,animals/skunk.jpg,baseline,2,CS-,baseline,MO,18,healthy,0
s13,tools/ladder.jpg,acquisition,5,CS+,acquisition,MO,4,healthy,0
s13,animals/mink.jpg,extinction,4,CS-,extinction,DO,17,healthy,1
s13,animals/quail.jpg,extinction,3,CS-,acquisition,MO,3,healthy,0
s13,animals/flea.jpg,acquisition,2,CS-,acquisition,MO,8,healthy,0
s13,tools/squeegee.jpg,acquisition,4,CS+,baseline,MO,18,healthy,0
s13,tools/pliers.jpg,extinction,4,CS+,acquisition,MO,16,healthy,0
s13,tools/fan.jpg,acquisition,5,CS+,extinction,MO,19,healthy,0
s13,animals/turkey.jpg,baseline,5,CS-,extinction,MO,1,healthy,0
s13,tools/extensioncord.jpg,acquisition,3,CS+,baseline,DO,12,healthy,1
s13,tools/scissors.jpg,extinction,6,CS+,acquisition,MO,9,healthy,0
s13,animals/finch.jpg,baseline,6,CS-,baseline,MO,13,healthy,0
s13,animals/canary.jpg,baseline,5,CS-,baseline,MN,6,healthy,0
s13,tools/monkeywrench.jpg,extinction,5,CS+,baseline,,4,healthy,0
s13,animals/gerbil.jpg,extinction,6,CS-,acquisition,DO,12,healthy,1
s13,tools/paintroller.jpg,baseline,4,CS+,acquisition,MO,6,healthy,0
s13,tools/paintbrush.jpg,acquisition,3,CS+,baseline,MO,14,healthy,0
s13,animals/pigeon.jpg,acquisition,6,CS-,acquisition,MO,21,healthy,0
s13,animals/aardvark.jpg,baseline,3,CS-,baseline,MN,9,healthy,0
s13,tools/eraser.jpg,baseline,2,CS+,extinction,MN,20,healthy,0
s13,tools/stove.jpg,acquisition,2,CS+,acquisition,MO,24,healthy,0
s13,animals/dramaderry.jpg,extinction,4,CS-,extinction,DN,19,healthy,0
s13,animals/waterbuffalo.jpg,extinction,3,CS-,acquisition,MN,16,healthy,0
s13,tools/workbench.jpg,acquisition,4,CS+,baseline,MO,2,healthy,0
s13,animals/tiger.jpg,baseline,5,CS-,acquisition,MO,10,healthy,0
s13,tools/sander.jpg,acquisition,2,CS+,extinction,MN,1,healthy,0
s13,tools/shoehorn.jpg,extinction,3,CS+,acquisition,DN,11,healthy,0
s13,tools/woodchipper.jpg,acquisition,4,CS+,extinction,MN,13,healthy,0
s13,tools/ropeandpulley.jpg,acquisition,4,CS+,acquisition,DO,3,healthy,1
s13,animals/cat.jpg,baseline,7,CS-,baseline,MN,7,healthy,0
s13,tools/hammer.jpg,baseline,6,CS+,baseline,MN,8,healthy,0
s13,animals/ostrich.jpg,extinction,4,CS-,acquisition,MO,11,healthy,0
s13,tools/vegetablepeeler.jpg,acquisition,5,CS+,extinction,MO,18,healthy,0
s13,tools/weedeater.jpg,acquisition,5,CS+,extinction,MO,24,healthy,0
s13,tools/wrench.jpg,baseline,6,CS+,extinction,MO,11,healthy,0
s13,animals/shrimp.jpg,baseline,4,CS-,baseline,DO,17,healthy,1
s13,tools/chisel.jpg,baseline,4,CS+,acquisition,MN,19,healthy,0
s13,animals/baboon.jpg,acquisition,4,CS-,acquisition,DO,15,healthy,1
s13,animals/leopard.jpg,baseline,5,CS-,acquisition,MN,7,healthy,0
s13,animals/caterpillarpeacockmoth.jpg,extinction,1,CS-,acquisition,MO,18,healthy,0
s13,animals/giraffe.jpg,extinction,4,CS-,acquisition,DN,17,healthy,0
s13,animals/boar.jpg,extinction,3,CS-,acquisition,DO,24,healthy,1
s13,animals/dragonfly.jpg,extinction,3,CS-,acquisition,MO,6,healthy,0
s13,animals/porcupine.jpg,acquisition,4,CS-,acquisition,MN,20,healthy,0
s13,animals/pike.jpg,baseline,4,CS-,acquisition,MN,14,healthy,0
s13,animals/assassinbug.jpg,extinction,2,CS-,extinction,MN,7,healthy,0
s13,animals/shark.jpg,extinction,6,CS-,extinction,MO,11,healthy,0
s13,animals/catfish.jpg,acquisition,4,CS-,extinction,MO,21,healthy,0
s13,animals/ant.jpg,acquisition,4,CS-,extinction,MO,8,healthy,0
s13,animals/baldeagle.jpg,extinction,5,CS-,extinction,DO,22,healthy,1
s13,animals/brown_bear.jpg,baseline,4,CS-,extinction,MN,23,healthy,0
s13,animals/herring.jpg,acquisition,4,CS-,extinction,DO,15,healthy,1
s13,animals/carp.jpg,baseline,4,CS-,extinction,MN,4,healthy,0
s13,animals/rhino.jpg,baseline,4,CS-,baseline,MO,24,healthy,0
s13,animals/cranebug.jpg,baseline,2,CS-,baseline,MO,1,healthy,0
s13,animals/cricket.jpg,baseline,4,CS-,baseline,MO,5,healthy,0
s13,animals/goldfish.jpg,baseline,5,CS-,baseline,MO,10,healthy,0
s13,animals/marmot.jpg,extinction,4,CS-,baseline,DO,14,healthy,1
s13,animals/salmon.jpg,baseline,4,CS-,baseline,MN,22,healthy,0
s13,animals/racoon.jpg,extinction,5,CS-,baseline,MO,16,healthy,0
s13,animals/elephantafrican.jpg,extinction,5,CS-,baseline,MO,8,healthy,0
s13,tools/plunger.jpg,extinction,5,CS+,acquisition,MO,7,healthy,0
s13,tools/electricbreaker.jpg,acquisition,3,CS+,acquisition,MO,1,healthy,0
s13,tools/gardenhose.jpg,extinction,5,CS+,acquisition,MN,14,healthy,0
s13,tools/beadingtool.jpg,baseline,2,CS+,acquisition,MN,18,healthy,0
s13,tools/plow.jpg,acquisition,3,CS+,acquisition,DO,12,healthy,1
s13,tools/wheelbarrow.jpg,baseline,4,CS+,acquisition,MO,10,healthy,0
s13,tools/weldinghelmet.jpg,baseline,4,CS+,acquisition,MN,17,healthy,0
s13,tools/gong.jpg,acquisition,2,CS+,acquisition,MO,22,healthy,0
s13,tools/measuringcups.jpg,baseline,5,CS+,extinction,MO,6,healthy,0
s13,tools/viceclamp.jpg,extinction,3,CS+,extinction,MN,15,healthy,0
s13,tools/pruner.jpg,acquisition,4,CS+,extinction,MN,22,healthy,0
s13,tools/spoon.jpg,baseline,4,CS+,extinction,MN,17,healthy,0
s13,tools/levelmount.jpg,baseline,4,CS+,extinction,MN,9,healthy,0
s13,tools/lawnmower.jpg,baseline,5,CS+,extinction,MO,16,healthy,0
s13,tools/measuringdevice.jpg,extinction,3,CS+,extinction,MO,4,healthy,0
s13,tools/beaker.jpg,extinction,3,CS+,extinction,MO,8,healthy,0
s13,tools/jumpercables.jpg,acquisition,3,CS+,baseline,MO,21,healthy,0
s13,tools/solderingtorch.jpg,acquisition,2,CS+,baseline,MO,24,healthy,0
s13,tools/videogamecontroller.jpg,baseline,4,CS+,baseline,MO,9,healthy,0
s13,tools/edger.jpg,baseline,3,CS+,baseline,DO,20,healthy,1
s13,tools/carpetblower.jpg,baseline,3,CS+,baseline,DO,19,healthy,1
s13,tools/screwdriver.jpg,extinction,5,CS+,baseline,MO,6,healthy,0
s13,tools/treadmill.jpg,extinction,4,CS+,baseline,MN,15,healthy,0
s13,tools/measuringtape.jpg,baseline,4,CS+,baseline,DN,22,healthy,0
s13,animals/snapper.jpg,baseline,3,CS-,acquisition,MO,13,healthy,0
s13,animals/hummingbird.jpg,extinction,4,CS-,acquisition,MN,1,healthy,0
s13,animals/mole.jpg,baseline,4,CS-,acquisition,DN,23,healthy,0
s13,animals/angelfish.jpg,baseline,3,CS-,acquisition,MN,22,healthy,0
s13,animals/herculesbeetle.jpg,acquisition,3,CS-,acquisition,DO,9,healthy,1
s13,animals/prayingmantis.jpg,extinction,4,CS-,acquisition,MN,5,healthy,0
s13,animals/pelican.jpg,baseline,4,CS-,acquisition,MN,19,healthy,0
s13,animals/cow.jpg,baseline,4,CS-,acquisition,MO,4,healthy,0
s13,animals/rabbit.jpg,extinction,5,CS-,extinction,DO,6,healthy,1
s13,animals/sheep.jpg,extinction,4,CS-,extinction,DN,13,healthy,0
s13,animals/duck.jpg,extinction,5,CS-,extinction,MO,5,healthy,0
s13,animals/snail.jpg,baseline,2,CS-,extinction,MN,9,healthy,0
s13,animals/firebug.jpg,acquisition,4,CS-,extinction,MO,12,healthy,0
s13,animals/partridge.jpg,extinction,3,CS-,extinction,MN,16,healthy,0
s13,animals/palmcockatoo.jpg,extinction,2,CS-,extinction,MN,10,healthy,0
s13,animals/chipmunk.jpg,extinction,3,CS-,extinction,MO,18,healthy,0
s13,animals/halibut.jpg,baseline,2,CS-,baseline,MO,20,healthy,0
s13,animals/zebra.jpg,baseline,4,CS-,baseline,MO,23,healthy,0
s13,animals/llama.jpg,baseline,4,CS-,baseline,MN,3,healthy,0
s13,animals/horse.jpg,extinction,4,CS-,baseline,DN,11,healthy,0
s13,animals/starfish.jpg,acquisition,1,CS-,baseline,MO,19,healthy,0
s13,animals/flamingo.jpg,baseline,4,CS-,baseline,DO,4,healthy,1
s13,animals/reindeer.jpg,baseline,4,CS-,baseline,MO,2,healthy,0
s13,animals/caterpillarhawkmoth.jpg,baseline,3,CS-,baseline,MO,21,healthy,0
s13,tools/drillbit.jpg,baseline,4,CS+,acquisition,MO,20,healthy,0
s13,tools/rollingpin.jpg,baseline,5,CS+,acquisition,DO,2,healthy,1
s13,tools/rake.jpg,extinction,4,CS+,acquisition,MO,23,healthy,0
s13,tools/reflexhammer.jpg,extinction,5,CS+,acquisition,MN,15,healthy,0
s13,tools/transmissionwrench.jpg,acquisition,2,CS+,acquisition,MN,8,healthy,0
s13,tools/cheesegrater.jpg,acquisition,4,CS+,acquisition,DO,13,healthy,1
s13,tools/faxmachine.jpg,baseline,3,CS+,acquisition,MO,21,healthy,0
s13,tools/hairdryer.jpg,acquisition,4,CS+,acquisition,MN,5,healthy,0
s13,tools/thermometer.jpg,extinction,4,CS+,extinction,MN,3,healthy,0
s13,tools/blackboard.jpg,acquisition,5,CS+,extinction,DO,7,healthy,1
s13,tools/sparkplug.jpg,baseline,3,CS+,extinction,MO,12,healthy,0
s13,tools/mallet.jpg,extinction,2,CS+,extinction,MN,2,healthy,0
s13,tools/ruler.jpg,baseline,6,CS+,extinction,MN,14,healthy,0
s13,tools/tubeflaring.jpg,baseline,6,CS+,extinction,MN,5,healthy,0
s13,tools/routerplane.jpg,baseline,2,CS+,extinction,MN,21,healthy,0
s13,tools/benchdogs.jpg,baseline,2,CS+,extinction,MN,23,healthy,0
s13,tools/duffelbag.jpg,acquisition,3,CS+,baseline,MN,5,healthy,0
s13,tools/microwave.jpg,extinction,5,CS+,baseline,DN,23,healthy,0
s13,tools/airpump.jpg,baseline,3,CS+,baseline,MO,16,healthy,0
s13,tools/campingstove.jpg,baseline,4,CS+,baseline,DN,3,healthy,0
s13,tools/blower.jpg,acquisition,4,CS+,baseline,MN,13,healthy,0
s13,tools/bucket.jpg,acquisition,4,CS+,baseline,MN,11,healthy,0
s13,tools/toaster.jpg,baseline,4,CS+,baseline,DO,7,healthy,1
s13,tools/padlock.jpg,acquisition,1,CS+,baseline,DO,10,healthy,1
s14,tools/chisel.jpg,baseline,2,CS-,baseline,MN,1,healthy,0
s14,tools/camera.jpg,acquisition,2,CS-,extinction,DN,6,healthy,0
s14,tools/reflexhammer.jpg,extinction,5,CS-,baseline,DO,2,healthy,1
s14,tools/hammer.jpg,extinction,7,CS-,extinction,MN,20,healthy,0
s14,animals/chipmunk.jpg,extinction,4,CS+,acquisition,MO,7,healthy,0
s14,animals/racoon.jpg,acquisition,6,CS+,extinction,MO,6,healthy,0
s14,tools/lawnmower.jpg,extinction,5,CS-,acquisition,MO,11,healthy,0
s14,animals/flea.jpg,acquisition,2,CS+,baseline,DO,4,healthy,1
s14,tools/campingstove.jpg,acquisition,3,CS-,extinction,MO,8,healthy,0
s14,animals/hummingbird.jpg,extinction,5,CS+,baseline,MO,14,healthy,0
s14,tools/shoehorn.jpg,acquisition,3,CS-,baseline,DO,20,healthy,1
s14,tools/woodchipper.jpg,extinction,1,CS-,acquisition,MN,24,healthy,0
s14,animals/caterpillarhawkmoth.jpg,acquisition,4,CS+,extinction,MO,23,healthy,0
s14,tools/gong.jpg,acquisition,5,CS-,baseline,DO,4,healthy,1
s14,tools/treadmill.jpg,baseline,6,CS-,extinction,DN,15,healthy,0
s14,tools/duffelbag.jpg,extinction,5,CS-,extinction,MN,22,healthy,0
s14,animals/rhino.jpg,baseline,6,CS+,extinction,MO,7,healthy,0
s14,animals/catfish.jpg,extinction,5,CS+,acquisition,MN,23,healthy,0
s14,animals/rabbit.jpg,baseline,5,CS+,acquisition,MO,20,healthy,0
s14,animals/dramaderry.jpg,acquisition,5,CS+,acquisition,MO,10,healthy,0
s14,tools/solderingtorch.jpg,baseline,4,CS-,extinction,MO,9,healthy,0
s14,animals/perch.jpg,baseline,5,CS+,extinction,MN,13,healthy,0
s14,animals/crow.jpg,acquisition,5,CS+,baseline,DO,2,healthy,1
s14,animals/cat.jpg,acquisition,6,CS+,extinction,MO,12,healthy,0
s14,tools/transmissionwrench.jpg,baseline,5,CS-,baseline,MN,15,healthy,0
s14,tools/jumpercables.jpg,baseline,6,CS-,extinction,MO,1,healthy,0
s14,animals/ant.jpg,acquisition,5,CS+,acquisition,MO,24,healthy,0
s14,animals/mink.jpg,acquisition,5,CS+,acquisition,DO,21,healthy,1
s14,animals/prayingmantis.jpg,acquisition,4,CS+,baseline,DO,12,healthy,1
s14,tools/mallet.jpg,extinction,5,CS-,acquisition,MO,19,healthy,0
s14,animals/angelfish.jpg,extinction,6,CS+,baseline,MO,1,healthy,0
s14,animals/leopard.jpg,acquisition,5,CS+,baseline,DO,13,healthy,1
s14,tools/fan.jpg,acquisition,6,CS-,acquisition,DO,15,healthy,1
s14,animals/starfish.jpg,baseline,2,CS+,extinction,MN,19,healthy,0
s14,animals/waterbuffalo.jpg,baseline,4,CS+,baseline,MN,22,healthy,0
s14,tools/wheelbarrow.jpg,baseline,6,CS-,baseline,MO,6,healthy,0
s14,tools/plunger.jpg,acquisition,6,CS-,baseline,DO,16,healthy,1
s14,tools/rake.jpg,acquisition,5,CS-,baseline,MO,18,healthy,0
s14,tools/measuringcups.jpg,baseline,5,CS-,acquisition,MO,3,healthy,0
s14,animals/cranebug.jpg,baseline,3,CS+,extinction,MO,14,healthy,0
s14,tools/measuringdevice.jpg,acquisition,3,CS-,acquisition,MN,8,healthy,0
s14,tools/weedeater.jpg,extinction,3,CS-,acquisition,MN,6,healthy,0
s14,animals/cricket.jpg,baseline,3,CS+,extinction,MO,15,healthy,0
s14,tools/chainsaw.jpg,acquisition,6,CS-,extinction,MO,14,healthy,0
s14,animals/caterpillarpeacockmoth.jpg,acquisition,5,CS+,baseline,DO,3,healthy,1
s14,animals/baldeagle.jpg,acquisition,6,CS+,acquisition,DO,22,healthy,1
s14,tools/benchdogs.jpg,extinction,2,CS-,acquisition,MN,14,healthy,0
